"job_id","job_title","location","salary_currency","salary_min","salary_max","job_quals","website"
"41922"," member of technical staff machine learning","India","USD",55000,102000,"Architecture; AWS; Business Intelligence; Elasticsearch; Engineering; Machine Learning; ML models; Open Source; Python; Research; SageMaker; Scala; Spark; SQL; Streaming","ai-jobs.net"
"41906"," senior data engineer","Sweden","USD",115000,180000,"Agile; Airflow; AWS; Azure; BigQuery; CI/CD; Data warehouse; Engineering; ETL; GCP; Git; Kafka; Kubernetes; Machine Learning; Pipelines; Python; Redshift; Scala; Spark; Streaming","ai-jobs.net"
"41876"," data analyst strategy operations","France","USD",42000,60000,"Airflow; BigQuery; Consulting; GCP; GitHub; Google Cloud; Python; R; R&D; SQL; Tableau","ai-jobs.net"
"41916"," senior data engineer","South Africa","USD",73000,120000,"Computer Science; Data management; Data Mining; Data pipelines; Data quality; Engineering; ETL; Pipelines; Python; Spark; SQL; Testing","ai-jobs.net"
"41892"," data scientist","Spain","USD",56000,120000,"APIs; CI/CD; Data Analytics; Data management; DevOps; GitLab; Machine Learning; NLP; NoSQL; Python; Security; SQL; Statistics; Testing; Unstructured data","ai-jobs.net"
"41870"," data analyst partner development statisticsmlbi bangkok based relocation provided","Thailand","USD",92000,130000,"Business Intelligence; Computer Science; Data analysis; Data Analytics; Data Mining; Data visualization; Economics; Machine Learning; Mathematics; Pandas; Power BI; Privacy; Python; R; Scala; SQL; Statistics; Tableau","ai-jobs.net"
"41912"," senior data engineer stockholm sweden","Sweden","USD",115000,180000,"Agile; APIs; Architecture; AWS; Computer Science; Consulting; Data Mining; Data pipelines; Engineering; ETL; Flink; GCP; Google Cloud; Hadoop; Linux; Looker; Machine Learning; Mathematics; ML models; Open Source; Pipelines; Python; R&D; Research; Scrum; Spark; SQL; Statistics; Tableau; Testing","ai-jobs.net"
"41920"," data engineer","Norway","USD",73000,120000,"Agile; APIs; Architecture; Data management; DevOps; GitLab; Grafana; Industrial; Kubernetes; Power BI; Security; SQL; Testing","ai-jobs.net"
"41927"," senior bi analyst supply analytics bangkok based role relocation provided","Thailand","USD",48000,78000,"A/B testing; Business Intelligence; Computer Science; Consulting; Data analysis; Data Analytics; Data Mining; Data Studio; Data visualization; E-commerce; Economics; Engineering; ETL; Finance; Machine Learning; Mathematics; Metabase; Power BI; Privacy; Prototyping; Python; R; SQL; Statistics; Tableau; Testing","ai-jobs.net"
"41936"," bi developer","Lebanon","USD",55000,102000,"Business Intelligence; Computer Science; Data warehouse; ETL; Informatica; Qlik; Research; SQL; Talend; Testing","ai-jobs.net"
"41854"," senior backend engineer core data team","United States","USD",51000,94000,"APIs; Architecture; AWS; Engineering; Kanban; Python; Research; Snowflake; SQL","ai-jobs.net"
"41863"," data analyst manager",NA,"USD",92000,130000,"Blockchain; Computer Science; Crypto; Engineering; Finance; Mathematics; Neo4j; NoSQL; Open Source; Power BI; Privacy; Python; QlikView; R; SAS; SQL; Statistics; Tableau","ai-jobs.net"
"41886"," director data science remote","United States","USD",73000,136000,"Computer Science; Data Analytics; Data visualization; Genetics; Mathematics; Python; R; Research; SQL","ai-jobs.net"
"41884"," nlp engineer","Pakistan","USD",35000,65000,"Architecture; Classification; GANs; Keras; Kubeflow; Machine Learning; Mathematics; MLFlow; MLOps; NLP; Python; PyTorch; Research; SageMaker; Semantic Analysis; Statistics; TensorFlow","ai-jobs.net"
"41914"," senior data engineer","India","USD",73000,120000,"Airflow; APIs; Architecture; Avro; AWS; Big Data; BigQuery; Data Analytics; Dataflow; Data quality; Docker; DynamoDB; ETL; Flask; Flink; GCP; Kafka; Kinesis; Kubernetes; LightGBM; Machine Learning; Metabase; MySQL; Python; Scala; Scikit-learn; Snowflake; Spark; SQL; Streaming; Tableau; Terraform; XGBoost","ai-jobs.net"
"41931"," principal data architect","Germany","USD",56000,104000,"Agile; Airflow; Architecture; AWS; Azure; Computer Science; Data management; Data pipelines; Dataproc; DevOps; Engineering; GCP; Kubeflow; Machine Learning; OOP; Pipelines; Python; Spark; XSD","ai-jobs.net"
"41940"," data engineer python developer","India","USD",95000,171000,"Agile; APIs; Architecture; AWS; Bitbucket; Data analysis; Docker; Engineering; ETL; Finance; Git; Kubernetes; Lambda; Machine Learning; Mathematics; Microservices; MongoDB; OOP; Pipelines; PostgreSQL; Python; Research; STEM; UX","ai-jobs.net"
"41921"," data quality senior analyst contract","United States","USD",185000,NA,"Amplitude; Data quality; Excel; Finance","ai-jobs.net"
"41907"," senior cloud data engineer mfd","Germany","USD",62000,115000,"Architecture; AWS; Data pipelines; Data warehouse; DevOps; Docker; ELT; Engineering; ETL; Kubernetes; Machine Learning; Microservices; Pipelines; Snowflake","ai-jobs.net"
"41904"," business data engineer","Netherlands","USD",61000,135000,"Azure; Databricks; Data management; Data pipelines; DevOps; Engineering; Pipelines; Predictive Maintenance; Python; SQL","ai-jobs.net"
"41910"," aws data engineer","United States","USD",56000,105000,"Architecture; AWS; Big Data; Consulting; Data analysis; Data pipelines; Data quality; Distributed Systems; Engineering; ETL; Hadoop; Lambda; Linux; MPP; Pipelines; Predictive modeling; QuickSight; Redshift; Spark; SQL; Statistics","ai-jobs.net"
"41852"," lead analytics engineer","India","USD",45000,84000,"Agile; BigQuery; Business Analytics; Data analysis; Data Analytics; Data visualization; Engineering; FinTech; Looker; Machine Learning; ML models; Pandas; Python; Redash; Redshift; Snowflake; SQL; Statistics; Superset","ai-jobs.net"
"41930"," data architect","Poland","USD",135000,195000,"Agile; APIs; Architecture; Big Data; Dataflow; Data governance; Data management; Data pipelines; Data quality; Data strategy; Data warehouse; Engineering; GCP; Google Cloud; Kafka; Pipelines; Privacy; Security; Testing","ai-jobs.net"
"41905"," senior business data engineer","Netherlands","USD",115000,180000,"APIs; Azure; Big Data; Databricks; Data management; Data pipelines; DevOps; Engineering; Pipelines; Predictive Maintenance; Python; SQL","ai-jobs.net"
"41929"," etl developer","Serbia","USD",63000,250000,"BigQuery; Dataflow; ETL; GCP; GitLab; Jira; Kafka; Linux; MongoDB; PostgreSQL; SQL; Talend","ai-jobs.net"
"41923"," senior autonomy behavior engineer intent","United States","USD",69000,128000,"ANN; C++; Computer Science; Engineering; Genetics; Git; Linux; Machine Learning; PhD; Physics; Robotics","ai-jobs.net"
"41859"," canada early talent supply chain data analyst intern summer ","Canada",NA,NA,NA,"Business Analytics; Data analysis; Excel; Jira; Power BI; SQL; Statistics","ai-jobs.net"
"41843"," data analysis and visualisation consultant","Zimbabwe","USD",44000,81000,"Data analysis; Data Analytics; Data quality; Nonprofit; Statistics","ai-jobs.net"
"41897"," junior data scientist","United States","USD",39000,1e+05,"Consulting; Data analysis; Data Mining; Data visualization; Engineering; Machine Learning; NLP; Security; Splunk; Statistics; Unstructured data","ai-jobs.net"
"41918"," junior data engineer reporting specialist","Greece","USD",61000,135000,"Agile; APIs; AWS; Azure; Computer Science; Engineering; ETL; Git; Machine Learning; NoSQL; Pipelines; Power BI; SQL","ai-jobs.net"
"41893"," vp data scientist","United States","USD",56000,120000,"Architecture; Data visualization; Engineering; Flask; Jupyter; Machine Learning; NumPy; Pandas; Plotly; Python; PyTorch; Scikit-learn; Spark; SQL; Statistical modeling; Statistics; TensorFlow; Testing; Unstructured data","ai-jobs.net"
"41928"," etl developer capital market domain mumbai","India","USD",63000,250000,"Agile; Banking; Consulting; ETL; Finance; Python; Snowflake; SQL","ai-jobs.net"
"41915"," data engineer","United Kingdom","USD",115000,180000,"Agile; Architecture; AWS; Azure; Big Data; CI/CD; DataOps; Data pipelines; Data Warehousing; DevOps; Engineering; ETL; Finance; GCP; Git; Pipelines; Power BI; Python; RDBMS; Research; Snowflake; SQL","ai-jobs.net"
"41872"," data analyst data protection","United States","USD",62000,135000,"Consulting; Consulting firm; Data analysis; Data governance; Data management; Data quality; Excel; Machine Learning; Market research; Research; Security; Tableau","ai-jobs.net"
"41844"," senior data analyst","Spain","USD",92000,130000,"A/B testing; Angular; APIs; Architecture; Big Data; Data management; Data Studio; E-commerce; GCP; Google Cloud; Looker; Node.js; Qlik; React; SQL; Testing","ai-jobs.net"
"41890"," senior data scientist discovery experiences","United States","USD",129000,185000,"Airflow; Big Data; Causal inference; Computer Science; Deep Learning; Economics; Engineering; Flink; Genetics; Hadoop; Machine Learning; Mathematics; PhD; Physics; Python; R; Spark; SQL; Statistical modeling; Statistics","ai-jobs.net"
"41841"," data analyst","United States","USD",42000,60000,"Computer Science; Data analysis; Engineering; Finance; Mathematics; Power BI; Python; Qlik; R; SQL; Statistics; Tableau","ai-jobs.net"
"41909"," senior data engineer","United States","USD",73000,120000,"Architecture; Classification; CSV; Data governance; Data management; Data pipelines; Data quality; Data warehouse; Engineering; ETL; JSON; Pipelines; Python; RDBMS; Research; SQL; Testing; XML","ai-jobs.net"
"41853"," senior analytics engineer","United States","USD",110000,184000,"A/B testing; Airflow; Architecture; AWS; BigQuery; CI/CD; Data governance; Data pipelines; Data quality; Data warehouse; Data Warehousing; ELT; Engineering; ETL; GCP; Git; GitHub; Jira; Looker; LookML; Machine Learning; MongoDB; NLP; NoSQL; Pipelines; PostgreSQL; Python; R; RDBMS; Snowflake; SQL; Statistics; Tableau; Testing","ai-jobs.net"
"41866"," senior data analyst partner development statisticsmlbi bangkok based relocation provided","Thailand","USD",92000,130000,"Business Intelligence; Computer Science; Data analysis; Data Analytics; Data Mining; Data visualization; Economics; Machine Learning; Mathematics; Pandas; Power BI; Privacy; Python; R; Scala; SQL; Statistics; Tableau","ai-jobs.net"
"41832"," manager data science","South Africa","USD",30000,57000,"Architecture; Business Intelligence; Classification; Data analysis; Data Mining; Engineering; ETL; Machine Learning; Power BI; R; SAS; Statistics; Tableau; Unstructured data","ai-jobs.net"
"41826"," senior data engineer data warehouse","India","USD",115000,180000,"Agile; Architecture; CI/CD; Data analysis; Data pipelines; Data warehouse; Engineering; ETL; Hadoop; MS SQL; MySQL; Pipelines; RDBMS; SQL; T-SQL","ai-jobs.net"
"41831"," senior manager data analytics internal audit","United States","USD",44000,81000,"Computer Science; Data analysis; Data Analytics; Data warehouse; Engineering; Mathematics; Oracle; Power BI; Robotics; RPA; SQL; SSIS; STEM; Tableau; Travel; T-SQL","ai-jobs.net"
"41815"," it product manager master data management","Poland","USD",62000,115000,"APIs; Computer Science; Data management; Engineering; ITIL; Spark","ai-jobs.net"
"41820"," sr data analyst onsitehybrid","United States","USD",92000,130000,"Architecture; Banking; Consulting; Data analysis; Data management; Data warehouse; Finance; MS SQL; PhD; RDBMS; SQL; UX","ai-jobs.net"
"41819"," sr manager customer data science","United States","USD",176000,228000,"Airflow; APIs; Data Analytics; Data visualization; Looker; Predictive modeling; Python; R; SAS; SQL; Statistics; Tableau","ai-jobs.net"
"41824"," manager data engineering","India","USD",115000,180000,"Agile; APIs; Architecture; Big Data; Business Intelligence; CI/CD; Data analysis; Data pipelines; Data visualization; DevOps; Engineering; ETL; Hadoop; Informatica; Kafka; KPIs; Machine Learning; Microservices; MS SQL; Open Source; Pentaho; Pipelines; Power BI; Python; Robotics; RPA; Scrum; Spark; SQL; SSIS; Tableau","ai-jobs.net"
"41825"," staff data engineer analytics","India","USD",115000,180000,"Architecture; Azure; Business Intelligence; Clustering; Data analysis; Data governance; Data Mining; Data pipelines; Data visualization; Engineering; ETL; Pipelines; Power BI; Qlik; Scrum; Security; SQL; Statistical modeling; Statistics; Tableau","ai-jobs.net"
"41836"," sr data analyst","Costa Rica","USD",92000,130000,"Agile; Engineering; Excel; Finance; Power BI; Python; R; RDBMS; Snowflake; SQL; Tableau","ai-jobs.net"
"41821"," senior data analytics auditor","United States","USD",89000,123000,"Computer Science; Data Analytics; Finance; Mathematics; Statistics","ai-jobs.net"
"41823"," data analyst","Spain","USD",92000,130000,"A/B testing; Angular; APIs; Architecture; Big Data; BigQuery; Data management; Data Studio; GCP; Google Cloud; Looker; Node.js; Qlik; React; SQL; Testing","ai-jobs.net"
"41818"," senior machine learning engineer modeling risk","United States","USD",142000,204000,"Architecture; Banking; Blockchain; Classification; Computer Science; Crypto; Deep Learning; Engineering; Git; Linux; Machine Learning; Mathematics; ML models; NLP; NoSQL; NumPy; Pandas; PhD; Physics; Python; PyTorch; Research; Scikit-learn; SQL; Statistics; TensorFlow","ai-jobs.net"
"41786"," aws data engineer advisor","United States","USD",63000,117000,"Architecture; AWS; Data governance; Data pipelines; Data visualization; Data Warehousing; Engineering; ETL; Finance; Lambda; Pipelines; Python; QuickSight; Redshift; Security; Shell scripting; SQL; Tableau","ai-jobs.net"
"41781"," senior machine learning engineer financial crimes technology","United States","USD",142000,204000,"Banking; Blockchain; Computer Science; Crypto; Engineering; Finance; Machine Learning; Mathematics; ML infrastructure; MLOps; Physics; Security; Statistics","ai-jobs.net"
"41785"," snowflake data engineer remote job","Peru","USD",73000,120000,"Athena; AWS; BigQuery; DynamoDB; FiveTran; Git; MongoDB; Oracle; PostgreSQL; Python; Snowflake; SQL; Tableau","ai-jobs.net"
"41799"," marketing data analyst","United States","USD",121000,185000,"Banking; Blockchain; Business Analytics; Crypto; DataOps; Data pipelines; Engineering; Pipelines; SQL","ai-jobs.net"
"41810"," senior data engineer","Poland","USD",115000,180000,"Agile; Architecture; Data Analytics; Data warehouse; DevOps; ELT; Engineering; ETL; Git; MySQL; OLAP; Oracle; PostgreSQL; Power BI; Python; R; Scala; Spark; SQL; SSIS; T-SQL","ai-jobs.net"
"41816"," senior software engineer big data","Singapore","USD",55000,102000,"Agile; API Development; APIs; Big Data; Business Intelligence; Computer Science; Data governance; Data visualization; Engineering; Hadoop; Kafka; Open Source; R; R&D; Spark; SQL; Tableau; TDD; Testing","ai-jobs.net"
"41790"," data scientist london emea research team dh","United Kingdom","USD",129000,185000,"Consulting; Data analysis; Industrial; Research","ai-jobs.net"
"41783"," data engineer hf","France","USD",115000,180000,"Agile; Ansible; Architecture; AWS; Azure; Big Data; Cassandra; Data management; DataOps; DevOps; GCP; Git; Grafana; HBase; MongoDB; NoSQL; PHP; Power BI; Python; Qlik; Robotics; RPA; SQL; Tableau","ai-jobs.net"
"41794"," consultant senior data visualisation hf","France","USD",62000,115000,"Big Data; Data management; PHP; Power BI; Python; Qlik; QlikView; Robotics; RPA; Tableau","ai-jobs.net"
"41795"," compliance reportingdata visualization designer french speaker","Portugal","USD",39000,73000,"Banking; Business Intelligence; C++; Data visualization; Excel; Power BI; SQL; Tableau","ai-jobs.net"
"41805"," operations data analyst","United Kingdom","USD",51000,94000,"Agile; Bitbucket; Business Intelligence; Data analysis; Data Analytics; Excel; Git; Machine Learning; Pandas; Power BI; Python; SQL; Tableau; Testing","ai-jobs.net"
"41803"," junior supply chain data analyst premaster programm","Switzerland","USD",42000,60000,"Data Analytics; Excel; Julia; Power BI; SQL","ai-jobs.net"
"41798"," devops engineer cloud big data platform fmdiv","Germany","USD",62000,115000,"Azure; Big Data; Bitbucket; CI/CD; Computer Science; DevOps; Engineering; Git; Python; Scala; Spark; Terraform; Testing","ai-jobs.net"
"41784"," senior data engineer ","Colombia","USD",115000,180000,"API Development; APIs; AWS; Big Data; Data Analytics; Data pipelines; Engineering; ETL; Pipelines; Python","ai-jobs.net"
"41817"," staff data engineer big data","India","USD",115000,180000,"Agile; Angular; API Development; APIs; Architecture; Big Data; Computer Science; DB2; Git; Hadoop; HBase; HDFS; Kafka; Map Reduce; Maven; Microservices; MongoDB; MySQL; NoSQL; PostgreSQL; Python; Scala; Spark; TDD","ai-jobs.net"
"41802"," data analyst","Costa Rica","USD",42000,60000,"Data Analytics; Excel; Research","ai-jobs.net"
"41797"," cdi media data strategist hf","France","USD",62000,115000,"Spark","ai-jobs.net"
"41809"," finance data engineer","Switzerland","USD",61000,135000,"Big Data; Computer Science; Engineering; ETL; Excel; Finance; Linux; Mathematics; Python; Spotfire; SQL; Talend","ai-jobs.net"
"41782"," data engineer hardware","United States","USD",129000,185000,"Airflow; APIs; AWS; Banking; BigQuery; Blockchain; Crypto; Data pipelines; Data quality; Engineering; ETL; Finance; FiveTran; GCP; Git; Lambda; Linux; Pipelines; Python; RDBMS; Redshift; Ruby; Security; Snowflake; SQL","ai-jobs.net"
"41769"," data analystin fur customer analytics remote moglich","Germany","USD",75000,130000,"Data Analytics; KPIs; Power BI; SQL; Tableau","ai-jobs.net"
"41753"," consultante data science bureau de lyon","France","USD",39000,73000,"Big Data; Consulting; Linux; Machine Learning; Matlab; Perl; Python; R; R&D; SAS","ai-jobs.net"
"41788"," sr data engineer hybrid","United States","USD",115000,180000,"Athena; AWS; Big Data; Business Intelligence; Clustering; Computer Science; DataOps; Data pipelines; DevOps; Distributed Systems; ELT; Engineering; ETL; Kafka; Kinesis; Lambda; Machine Learning; Mathematics; NoSQL; Pipelines; Python; R; R&D; Redshift; Research; Snowflake; SQL; Statistics; Streaming","ai-jobs.net"
"41754"," consultante data science","France","USD",39000,73000,"Big Data; Consulting; Linux; Machine Learning; Matlab; Perl; Python; R; SAS","ai-jobs.net"
"41765"," manufacturing data engineer","United States","USD",61000,135000,"Architecture; Engineering; Git; JavaScript; Linux; Mathematics; Oracle; Python; Robotics; SAS; Spark; SQL; STEM","ai-jobs.net"
"41755"," une data scientist","France","USD",39000,1e+05,"Business Analytics; Business Intelligence; Git; Matlab; Oracle; Plotly; Python; R; RapidMiner; SQL; Tableau","ai-jobs.net"
"41800"," senior data analyst mwd","Germany","USD",92000,130000,"Business Intelligence; JavaScript; KPIs; Machine Learning; Power BI; Qlik; Tableau; UX","ai-jobs.net"
"41751"," consultante data scientist recherche operationnelle","France","USD",39000,1e+05,"Big Data; Consulting; Julia; Linux; Machine Learning; Matlab; Perl; Python; R; R&D; SAS","ai-jobs.net"
"41763"," databrickssparkscala senior data engineer pipeline","United Kingdom","USD",115000,180000,"Agile; APIs; Architecture; AWS; Azure; Big Data; Cassandra; Data Analytics; Databricks; Data management; Data quality; Data warehouse; DevOps; ELT; ETL; Kafka; MongoDB; Neo4j; NoSQL; Open Source; Oracle; Pipelines; PostgreSQL; Python; RDBMS; Scala; Spark; SQL; SSIS; Streaming; Talend; Unstructured data","ai-jobs.net"
"41757"," computer vision developer rd","India","USD",55000,102000,"Autonomous Driving; C++; Caffe; Classification; Computer Science; Computer Vision; CUDA; Deep Learning; Engineering; GPU; HPC; Industrial; Keras; MXNet; OpenCV; Open Source; Prototyping; Python; PyTorch; R; R&D; TensorFlow; Theano","ai-jobs.net"
"41770"," data analyst","South Africa","USD",42000,60000,"Agile; Business Intelligence; Data analysis; Data management; Excel; Market research; MS SQL; Power BI; Privacy; Qlik; QlikView; Research; SAS; SQL; SSIS; Teradata","ai-jobs.net"
"41747"," data scientist fmdiv","Germany","USD",129000,185000,"Agile; Business Intelligence; Classification; Clustering; Data Mining; Deep Learning; Machine Learning; Mathematics; MLOps; PhD; Physics; Python; R; Spark; SQL; Statistics","ai-jobs.net"
"41744"," insight analyst experimentation  month ftc","United Kingdom","USD",56000,105000,"A/B testing; Python; R; SQL; Statistics; Testing","ai-jobs.net"
"41742"," senior data engineer","Israel","USD",115000,180000,"Architecture; BigQuery; Elasticsearch; Engineering; ETL; Machine Learning; MongoDB; MS SQL; MySQL; NoSQL; Oracle; Python; RDBMS; Research; Spark","ai-jobs.net"
"41748"," consultante senior data science bureau de nantes","France","USD",62000,115000,"Big Data; Consulting; Consulting firm; Linux; Machine Learning; Matlab; Perl; Python; R; SAS","ai-jobs.net"
"41766"," senior devops engineer big data analytics cloud infrastructure","Ireland","USD",62000,115000,"Ansible; APIs; AWS; Azure; Big Data; CI/CD; Computer Science; Data Analytics; Data governance; DevOps; Docker; Hadoop; HBase; HDFS; Kubernetes; Machine Learning; Python; Security; Spark; Streaming; Terraform","ai-jobs.net"
"41801"," data analyst allegro pay","Poland","USD",92000,130000,"Airflow; Banking; Consulting; Dataflow; Data visualization; E-commerce; FinTech; Git; Machine Learning; Python; Snowflake; SQL; Tableau","ai-jobs.net"
"41741"," staff data engineer","India","USD",49000,92000,"Architecture; Data visualization; PhD; Python; Scala; Testing","ai-jobs.net"
"41787"," senior data engineer big data refe","Slovakia","USD",115000,180000,"Agile; Architecture; AWS; Big Data; Data Analytics; Data governance; Data pipelines; DB2; Engineering; Flink; Git; Informatica; Jira; Kafka; Linux; Microservices; Perl; Pipelines; Python; Scala; Scrum; Security; Snowflake; Spark; SQL; Streaming; Testing","ai-jobs.net"
"41738"," data science subject matter expert","Australia","USD",55000,102000,"Azure; Banking; Big Data; Computer Vision; Conversational AI; Data visualization; Deep Learning; GCP; GitHub; Hadoop; Jupyter; Keras; Machine Learning; NLP; NLTK; OLAP; OpenCV; Power BI; Python; Qlik; R; SAS; Scikit-learn; SQL; Statistics; Tableau; Testing","ai-jobs.net"
"41793"," senior project lead clinical data management","United States","USD",69000,128000,"Biology; Computer Science; Data management; Data strategy; Economics; Mathematics; Statistics","ai-jobs.net"
"41789"," data science and analysis","United States","USD",69000,128000,"Agile; Architecture; Business Intelligence; Data analysis; Data management; Data visualization; EDA; Kanban; Power BI; Python; R; Research; Scrum; Security; SQL; Tableau; Testing","ai-jobs.net"
"41752"," consultante data science bureau de marseille","France","USD",39000,73000,"Agile; Architecture; Big Data; Consulting; Data management; Linux; Machine Learning; Matlab; Perl; Python; R; SAS","ai-jobs.net"
"41673"," machine learning specialist","Malta","USD",62000,115000,"Agile; AWS; Azure; Big Data; CI/CD; Data visualization; DevOps; Docker; Elasticsearch; Engineering; GCP; GitLab; Grafana; HDFS; Kafka; Keras; Kibana; Kubeflow; Kubernetes; Logstash; Machine Learning; MLFlow; ML models; NoSQL; Pipelines; Python; PyTorch; R; SageMaker; Spark; Splunk; SQL; TensorFlow; Testing","ai-jobs.net"
"41665"," machine learning engineer intern","United States",NA,NA,NA,"Architecture; Computer Vision; CUDA; Deep Learning; Machine Learning; OpenCV; PyTorch; TensorFlow; TensorRT; Testing","ai-jobs.net"
"41715"," data engineer","Indonesia","USD",115000,180000,"Agile; Architecture; AWS; Big Data; Business Analytics; Computer Science; Data warehouse; E-commerce; Engineering; ETL; Hadoop; Kafka; Mathematics; Python; Spark; SQL; Statistics","ai-jobs.net"
"41663"," senior analyst aml operations  month contract","Canada","USD",69000,128000,"Data analysis; Research","ai-jobs.net"
"41733"," ai scientist internship","United Kingdom",NA,NA,NA,"Architecture; Biology; Chemistry; Computer Science; Deep Learning; Drug discovery; Engineering; Machine Learning; ML models; NLP; NumPy; Pandas; Privacy; Python; PyTorch; Research; Scikit-learn","ai-jobs.net"
"41736"," staff data scientist ml order risk remote us or canada","United States","USD",129000,185000,"Architecture; E-commerce; Engineering; ETL; Excel; KPIs; Machine Learning; Pipelines; Python; Spark; SQL; Statistics; Streaming","ai-jobs.net"
"41720"," senior data engineer","India","USD",115000,180000,"Agile; APIs; AWS; CI/CD; Data pipelines; Data quality; Data warehouse; Engineering; ETL; Git; Pipelines; Python; SQL","ai-jobs.net"
"41746"," power bi developer  month ftc","United Kingdom","USD",39000,73000,"Finance; Power BI; Research; SQL","ai-jobs.net"
"41761"," senior cloud data engineer mwd","Germany","USD",62000,115000,"AWS; Data pipelines; Data warehouse; DevOps; Docker; E-commerce; ELT; Engineering; ETL; Kubernetes; Machine Learning; Microservices; Pipelines; Snowflake","ai-jobs.net"
"41750"," consultante senior data science","France","USD",62000,115000,"Azure; Big Data; CI/CD; Consulting; GCP; Google Cloud; JavaScript; Linux; Machine Learning; Matlab; Pipelines; Python; R; SAS; Spark; SQL","ai-jobs.net"
"41780"," senior data engineer",NA,"USD",115000,180000,"Airflow; Distributed Systems; Elasticsearch; Flink; Kafka; Kubernetes; Mathematics; Pulsar; Security; Statistics; Streaming","ai-jobs.net"
"41706"," senior data engineer","Israel","USD",115000,180000,"Airflow; Big Data; BigQuery; Computer Science; Data pipelines; Data warehouse; DevOps; Distributed Systems; Docker; Economics; Engineering; GCP; Golang; Kafka; MLOps; MongoDB; Pipelines; Python; R; R&D; Redshift; Scala; Snowflake; Streaming; Unstructured data; VR","ai-jobs.net"
"41703"," senior data engineer us remote only","United States","USD",115000,180000,"Agile; APIs; Architecture; Computer Science; ETL; Healthcare technology; JavaScript; JSON; Linux; PostgreSQL; Python; RDBMS; Scrum; Shell scripting; SQL; Testing; XML","ai-jobs.net"
"41690"," data scientist mfd","Germany","USD",129000,185000,"AWS; Azure; Computer Science; E-commerce; Engineering; Kafka; Machine Learning; Mathematics; Power BI; PySpark; Python; SQL; Statistics; XGBoost","ai-jobs.net"
"41760"," es google data engineer","Spain","USD",115000,180000,"AWS; BigQuery; Databricks; Git; .NET; Power BI; Python; Qlik; Snowflake; SQL; Tableau; Terraform","ai-jobs.net"
"41737"," senior data scientist nlp","Israel","USD",129000,185000,"Computer Science; Deep Learning; Engineering; Machine Learning; Mathematics; Model training; NLP; PhD; Physics; Pipelines; Python; PyTorch; Research; Statistical modeling; Statistics; TensorFlow","ai-jobs.net"
"41716"," data engineer ab","India","USD",115000,180000,"Azure; Blockchain; Computer Science; Databricks; Excel; Hadoop; Kafka; Mathematics; MongoDB; PySpark; Python; RDBMS; Scala; Spark; SQL; Statistics; Streaming","ai-jobs.net"
